taxonID	acceptedNameUsageID	parentNameUsageID	scientificName	scientificNameAuthorship	kingdom	phylum	class	order	superfamily	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	taxonomicStatus	modified	namePublishedIn	scientificNameID	verbatimTaxonRank	taxonRemarks	higherClassification
552362	552363		Acinonychinae Pocock, 1917	Pocock, 1917	Animalia	Chordata	Mammalia	Carnivora		Felidae					subfamily	heterotypicSynonym	2014-02-03		552362			Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae
183812		552363	Acinonyx Brookes, 1828	Brookes, 1828	Animalia	Chordata	Mammalia	Carnivora		Felidae					genus	valid	2014-02-03		183812		Wilson & Reeder, eds. (2005): Comments: Wozencraft (1993) placed Acinonyx in the monophyletic subfamily Acinonychinae. Salles (1992), Johnson and O'Brien (1997), Bininda-Emonds et al. (1999), and Mattern and McLennan (2000) considered Acinonyx, Puma concolor, and Puma (= Herpailurus) yagouaroundi to represent close sister groups. Synonyms allocated according to McKenna and Bell (1997)	Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Felinae
183813		183812	Acinonyx jubatus (Schreber, 1775)	(Schreber, 1775)	Animalia	Chordata	Mammalia	Carnivora		Felidae	Acinonyx		jubatus		species	valid	2014-02-03		183813		Wilson & Reeder, eds. (2005): Status: CITES - Appendix I; U.S. ESA - Endangered; IUCN - Critically Endangered as A. j. venaticus, Endangered as A. j. hecki, otherwise Vulnerable.Wilson & Reeder, eds. (2005): Comments: Placed in Acinonyx by Pocock (1917b), Weigel (1961), Hemmer (1978), Král and Zima (1980), Kratochvíl (1982c), and Groves (1982a). Subspecies and their synonyms allocated according to G. M. Allen (1939) and Ellerman et al. (1953)	Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Felinae|Acinonyx
183814	726288		Acinonyx rex Pocock, 1927	Pocock, 1927	Animalia	Chordata	Mammalia	Carnivora		Felidae	Acinonyx		rex		species	heterotypicSynonym	2014-02-03		183814			Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Felinae|Acinonyx|Acinonyx jubatus
726288		183813	Acinonyx jubatus jubatus (Schreber, 1775)	(Schreber, 1775)	Animalia	Chordata	Mammalia	Carnivora		Felidae	Acinonyx		jubatus	jubatus	subspecies	valid	2014-02-03		726288			Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Felinae|Acinonyx|Acinonyx jubatus
726289		183813	Acinonyx jubatus hecki Hilzheimer, 1913	Hilzheimer, 1913	Animalia	Chordata	Mammalia	Carnivora		Felidae	Acinonyx		jubatus	hecki	subspecies	valid	2007-08-15		726289			Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Felinae|Acinonyx|Acinonyx jubatus
726290		183813	Acinonyx jubatus raineyi Heller, 1913	Heller, 1913	Animalia	Chordata	Mammalia	Carnivora		Felidae	Acinonyx		jubatus	raineyi	subspecies	valid	2014-02-03		726290			Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Felinae|Acinonyx|Acinonyx jubatus
726292	726290		Acinonyx jubatus velox Heller, 1913	Heller, 1913	Animalia	Chordata	Mammalia	Carnivora		Felidae	Acinonyx		jubatus	velox	subspecies	heterotypicSynonym	2014-02-03		726292			Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Felinae|Acinonyx|Acinonyx jubatus
726291		183813	Acinonyx jubatus soemmeringii (Fitzinger, 1855)	(Fitzinger, 1855)	Animalia	Chordata	Mammalia	Carnivora		Felidae	Acinonyx		jubatus	soemmeringii	subspecies	valid	2007-08-15		726291			Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Felinae|Acinonyx|Acinonyx jubatus
726293		183813	Acinonyx jubatus venaticus (Griffith, 1821)	(Griffith, 1821)	Animalia	Chordata	Mammalia	Carnivora		Felidae	Acinonyx		jubatus	venaticus	subspecies	valid	2007-08-15		726293			Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Carnivora|Feliformia|Felidae|Felinae|Acinonyx|Acinonyx jubatus
