taxonID	acceptedNameUsageID	parentNameUsageID	scientificName	scientificNameAuthorship	kingdom	phylum	class	order	superfamily	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	taxonomicStatus	modified	namePublishedIn	scientificNameID	verbatimTaxonRank	taxonRemarks	higherClassification
202423			Animalia												kingdom	valid	1999-10-27		202423			
914154		202423	Bilateria		Animalia										subkingdom	valid	2017-06-28		914154			Animalia
914155		914154	Protostomia		Animalia										infrakingdom	valid	2017-06-28		914155			Animalia|Bilateria
914158		914155	Ecdysozoa		Animalia										superphylum	valid	2013-11-04		914158			Animalia|Bilateria|Protostomia
82696		914158	Arthropoda		Animalia										phylum	valid	2013-12-23		82696			Animalia|Bilateria|Protostomia|Ecdysozoa
563886		82696	Hexapoda		Animalia	Arthropoda									subphylum	valid	2013-12-23		563886			Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda
99209	563886		Apterygota		Animalia	Arthropoda									subclass	synonym	2006-11-28		99209		David Nicolson - ITIS Data Development Coordinator: Apterygota is considered to be paraphyletic, corresponding to multiple taxonomic groups within the Hexapoda	Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda
99208		563886	Insecta		Animalia	Arthropoda									class	valid	2013-12-23		99208			Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda
100500		99208	Pterygota		Animalia	Arthropoda	Insecta								subclass	valid	2013-12-23		100500			Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta
563890		100500	Neoptera		Animalia	Arthropoda	Insecta								infraclass	valid	2013-12-23		563890			Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota
100501	563890		Exopterygota		Animalia	Arthropoda	Insecta								infraclass	synonym	2007-06-13		100501		David Nicolson - ITIS Data Development Coordinator: Although Exopterygota is used by some as a subdivision within the Neoptera, for the moment ITIS is not implementing this	Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota
109215	563890		Endopterygota		Animalia	Arthropoda	Insecta								superorder	synonym	2007-06-13		109215		David Nicolson - ITIS Data Development Coordinator: Although Endopterygota is used by some as a subdivision within the Neoptera, for the moment ITIS is not implementing this	Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota
914215		563890	Polyneoptera		Animalia	Arthropoda	Insecta								superorder	valid	2013-11-04		914215			Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera
102467		914215	Plecoptera		Animalia	Arthropoda	Insecta								order	valid	2013-11-04		102467			Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Polyneoptera
102468	102467		Filipalpia		Animalia	Arthropoda	Insecta								suborder	heterotypicSynonym	2002-02-08		102468			Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Polyneoptera
102469	102467		Holognatha		Animalia	Arthropoda	Insecta								suborder	heterotypicSynonym	2002-02-08		102469			Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Polyneoptera
102912	102467		Setipalpia		Animalia	Arthropoda	Insecta								suborder	heterotypicSynonym	2002-02-08		102912			Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Polyneoptera
609847		102467	Euholognatha		Animalia	Arthropoda	Insecta	Plecoptera							suborder	valid	2002-02-08		609847			Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Polyneoptera|Plecoptera
102643		609847	Capniidae Banks, 1900	Banks, 1900	Animalia	Arthropoda	Insecta	Plecoptera							family	valid	2019-08-27		102643			Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Polyneoptera|Plecoptera|Euholognatha
609848	102643		Capniinae Banks, 1900	Banks, 1900	Animalia	Arthropoda	Insecta	Plecoptera							subfamily	homotypicSynonym	2019-08-27		609848			Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Polyneoptera|Plecoptera|Euholognatha
1093769	102643		Capnini Banks, 1900	Banks, 1900	Animalia	Arthropoda	Insecta	Plecoptera							tribe	homotypicSynonym	2019-08-27	Banks, Nathan. 1900-06-01. New Genera and Species of Neartic Neuropteroid Insects. Transactions of the American Entomological Society, Vol. 26, No. 1. 239-259. 0002-8320. Available online at https://biodiversitylibrary.org/page/7522074.	1093769		David Nicolson - ITIS Data Development Coordinator: Note that Banks coined the tribe 'Capnini' based on the genus name Capnia, suggesting the stem was considered 'Capn-', but subsequent usage treats the stem as 'Capni-', as in the family name Capniidae	Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Hexapoda|Insecta|Pterygota|Neoptera|Polyneoptera|Plecoptera|Euholognatha
